room_type,price,minimum_nights,neighborhood_id,host_id,listing_name,listing_id
Entire home/apt,250,30,102,4614133,"Stunning 2 bed penthouse in Capitol Hill, Seattle",51602134
Entire home/apt,268,2,106,386420269,Stunning 2 Bedroom 2 Bath Home in Seattle!⁴,47942972
Entire home/apt,136,30,132,27322459,Stunning 2 BR Next To Space Needle & Arena!!,5362889
Entire home/apt,116,1,135,421608872,Stunning 2BR Suite in University District,52055571
Entire home/apt,250,3,106,427788134,Stunning and Large 2BR Condo - Puget Sound Views,52837293
Entire home/apt,155,2,100,16373615,Stunning Ballard Guest Suite - Newly Remodeled! ✨,48774007
Entire home/apt,129,30,106,48005494,Stunning Belltown Studio near Everything,33940567
Private room,60,30,102,26559947,Stunning Capitol Hill Condo,47053398
Entire home/apt,114,1,102,275133079,Stunning Capitol Hill View Apartment,36603045
Entire home/apt,199,30,106,80333752,Stunning Condo in the Heart of Seattle!,52245855
Entire home/apt,229,3,104,4858949,Stunning Historic Victorian Home,51511191
Entire home/apt,500,30,100,18930841,Stunning Home in front of a park in Ballard,51806061
Entire home/apt,91,2,133,218247536,Stunning Mid Century Getaway near Light Rail,39994345
Entire home/apt,275,2,132,248084367,Stunning Penthouse view Space Needle & Lake Union,32963775
Entire home/apt,123,1,132,236572187,Stunning Queen Anne Bungalow-with office!,46857184
Entire home/apt,500,30,132,10704748,Stunning Queen Anne short or long term rental home,19768466
Entire home/apt,125,1,133,56014166,Stunning Remodeled Home near SeaTac Airport!,38779774
Entire home/apt,250,30,102,347488368,Stunning Seattle 2-bedroom Condo,44963900
Entire home/apt,151,30,106,42951812,Stunning Seattle Sky Suite at Pike Place w/ Patio,42117836
Entire home/apt,227,30,106,107434423,"Stunning South Lake Union 2BR w/ Gym, BBQ, near Amazon, by Blueground",49202754
Entire home/apt,293,30,132,25181582,Stunning Spacious Home with Water Views,26448115
Entire home/apt,158,30,106,48005494,Stunning Studio Apartment in Seattle + Gym,49505487
Entire home/apt,95,4,104,32059522,Stunning studio in trendy house - Apt B,49176017
Entire home/apt,102,4,106,32059522,Stunning studio in trendy house - Unit A,49364411
Entire home/apt,349,3,132,804996,Stunning Three Bedroom Historic Home at Seattle Center,170273
Entire home/apt,336,2,104,104834083,"Stunning Townhouse wi/Rooftop Deck, Lake Washington Views, Gas Fireplace, A/C",53143412
Entire home/apt,275,30,125,621691,Stunning Tranquil Retreat by Ravenna Park,29418584
Entire home/apt,145,2,106,1838818,Stunning Urban Loft in Historic Downtown Seattle,21594030
Entire home/apt,141,1,132,194808915,Stunning Views in a Private Queen Anne Unit,51605941
Entire home/apt,338,2,132,266331121,Stunning Water Views from Sleek Queen Anne House,48044387
Entire home/apt,320,2,106,54518454,Stunning Water Views! Harbor Steps~~Best Location!,49245495
Entire home/apt,300,30,136,42243933,Stunning West Seattle View Home!,10363748
Entire home/apt,171,3,136,12913415,Stunning West Seattle View House,49154057
Entire home/apt,119,2,106,179254749,"Stunning, Pike Place Market Flat   Full 1 Bd, 1 Ba",48216095
Entire home/apt,77,30,132,173100599,Stunning/Lux Queen Anne Daylight Basement Suite,23256472
Entire home/apt,120,5,105,10219841,Styled West Seattle Studio Near Nature Trails,3405896
Entire home/apt,78,1,102,267667177,Stylish & Clean Urban Capitol Hill Guest Suite!,39086420
Entire home/apt,76,2,104,42151996,Stylish & Cozy Garden Studio in Madison Valley,25394602
Entire home/apt,159,2,118,21376171,Stylish & Cozy Private Cottage in Greenwood,37715703
Entire home/apt,85,1,105,444069423,Stylish 1 BR Suite in West Seattle!,559346558291111000
Entire home/apt,296,2,106,80333752,"Stylish 2 BR, 2 BA Home in the Heart of the City!",52692463
Entire home/apt,98,2,102,116740214,Stylish 265-sqft Studio in North Capitol Hill,52331895
Entire home/apt,177,30,103,48005494,Stylish 2BR Apartment in South Lake Union,33617423
Entire home/apt,343,2,104,418944932,Stylish 3 BR Capitol Hill Home With 96 Walk Score!,52808450
Entire home/apt,319,1,101,429555775,Stylish 3BR Townhouse Just Minutes from Downtown!,53310594
Entire home/apt,169,1,102,398317720,"Stylish and cozy townhome w/rooftop, water & space needle view, walk to everything",53795269
Entire home/apt,158,1,118,17834927,Stylish Apartment with Private Rooftop Deck and Sauna,17575412
Entire home/apt,68,120,106,45680524,Stylish Apt close to Convention Ctr,8701578
Entire home/apt,120,2,102,85145801,Stylish Apt in Cap Hill with Breathtaking Views,49180183
Entire home/apt,70,30,133,74727763,Stylish Basement Apt By Lake Wash/Downtown-LT Only,15109066
Entire home/apt,178,2,106,446538637,"Stylish Belltown Court Gem   Pool, Hot Tub, Sauna, Parking & Rooftop Deck",574700991581157000
Entire home/apt,115,30,102,62984756,Stylish Capitol Hill Condo - 99 Walkscore!,48630038
Entire home/apt,171,3,104,36397791,Stylish Cherry-Street Townhome w/ outdoor deck,32793488
Entire home/apt,112,30,102,116740214,Stylish Design & Cozy Comfort in Seattle Townhome,39246120
Entire home/apt,168,2,106,148939282,Stylish Downtown Condo w/ view balcony & parking,53594664
Entire home/apt,77,1,118,427090368,Stylish Greenwood Guest Suite ★,40152140
Entire home/apt,78,2,101,104127033,Stylish Guest Suite. Near Lightrail & City Center,51141393
Entire home/apt,151,2,103,34314645,Stylish House with Lake View in Quiet Neighborhood,50190690
Entire home/apt,135,30,109,40128399,Stylish Loft Retreat - Quiet and Convenient,13273883
Entire home/apt,162,1,109,250175998,Stylish Magnolia Home with Backyard and Nearby Bus,33225888
Entire home/apt,116,30,109,32262937,Stylish Magnolia Home with Sauna & Rooftop Deck,53432514
Entire home/apt,152,2,109,436672049,Stylish Magnolia Retreat ~ ♛Queen Bed ~ View,554323745542756000
Entire home/apt,92,30,100,3279732,Stylish Micro Flat & 'Sweet' in Heart of Ballard,36471906
Entire home/apt,104,2,136,26969202,Stylish Modern Apartment in Heart of West Seattle,36638018
Entire home/apt,114,2,104,15502197,Stylish Modern Comfort Oasis in the City,34575757
Entire home/apt,134,3,106,86157147,Stylish One Bedroom Near Everything!,46434227
Private room,95,2,109,415709037,Stylish Private Room Near Discovery Park,51329351
Entire home/apt,98,2,132,956883,Stylish Queen Anne Apartment,241032
Entire home/apt,350,3,132,3220148,Stylish Queen Anne townhouse with rooftop deck.,52135518
Entire home/apt,69,1,100,432527532,Stylish Remodeled Unit 6 Near Downtown Ballard!,53674982
Entire home/apt,225,2,104,28420265,Stylish Retreat Near Park/Restaurants w/AC,51581281
Private room,62,1,133,51002035,Stylish Room in a Modern Bungalow Just Steps from Light Rail,23001080
Entire home/apt,549,2,101,639972,Stylish Seattle farmhouse - Bonus suite + views,42894717
Entire home/apt,153,3,134,202076352,Stylish Seward Park Hideaway Near Lake Washington,37458589
Entire home/apt,95,30,107,48005494,Stylish Studio in Interbay near Salmon Bay by Zeus,35641921
Entire home/apt,89,1,105,4716190,Stylish studio in West Seattle-No Contact Check-in,7324041
Entire home/apt,110,2,132,36594699,Stylish studio w/private patio in great location,24636874
Entire home/apt,126,2,102,19294641,"Stylish Studio, Lives like 1 BR w/ Full Kitchen",4129218
Private room,115,2,101,53487943,Stylish Vacation Home on Beacon Hill,50437997
Entire home/apt,241,2,108,446538637,Stylish Victory Heights Bungalow   Fenced Yard & AC   Washer & Dryer,574709404980855000
Entire home/apt,143,2,136,78134139,Stylish Work-from-Home with Fast Internet and View,41770912
Entire home/apt,128,30,115,192506392,"Stylish, Clean & Comfy 2BD in Lively Fremont AC",25510353
Entire home/apt,94,2,110,123506966,"Stylish, Modern & Cozy Apartment w/full bathroom",22332853
Entire home/apt,180,30,102,82970579,"Stylish, Modern Montlake Guest Suite",26303627
Entire home/apt,295,2,100,405884343,"STYLISH, MODERN, TOWNHOUSE NEAR BALLARD AVE.",50269759
Entire home/apt,295,2,101,446539146,"Stylishly Updated Beacon Hill Gem: Near I-5, Light Rail & Seattle City Center",574641013167763000
Entire home/apt,149,2,108,419818613,Suburbal Cottage 20 Minutes From Major PNW Sites,51822515
Entire home/apt,95,30,110,57569802,"Suite-Full kitchen 1bd/1 bath, Haller Lk Seattle",11392479
Entire home/apt,579,4,129,6668610,Summer in Seattle - 4-bedroom family home with free OFF-STREET parking!,3505829
Entire home/apt,360,5,100,4935363,Summer Oasis in the Heart of Ballard,51124810
Entire home/apt,89,30,104,224724210,Sun Soaked Home w Patio & Parking - CAPITOL HILL,29961931
Entire home/apt,75,30,130,324027900,Sunlit Wedgwood Studio with private entrance,41264641
Entire home/apt,76,1,102,44510289,Sunny & Chic Suite filled w/ Natural Light!,34473541
Entire home/apt,139,2,106,2594393,Sunny & Decorative Capitol Hill Apt,7789438
Entire home/apt,102,30,104,25322169,Sunny and Walkable Condo Near Seattle University,33374955
Entire home/apt,143,31,100,107434423,"Sunny Ballard 1BR w/ Gym & Rooftop Deck, near shopping, by Blueground",559958056213220000
Entire home/apt,110,2,133,22653808,Sunny Basement Apt - Walk and Light Rail!,30176806
Entire home/apt,200,30,102,107434423,"Sunny Capitol Hill 1BR w/ W/D, Rooftop, Lounge, near park, by Blueground",50038618
Entire home/apt,115,30,102,107434423,"Sunny Capitol Hill Studio w/ Rooftop, Pet Area, near bars, by Blueground",48821508
Entire home/apt,119,2,115,1730412,Sunny Craftsman home in Fremont,2989758
Entire home/apt,123,31,106,107434423,"Sunny Downtown 1BR w/ Gym, Roof Deck, near Pike St Market, by Blueground",52870672
Entire home/apt,139,31,103,107434423,"Sunny East Lake Studio w/ Pool & Gym, walk to Space Needle, by Blueground",53949289
Entire home/apt,70,7,100,21149225,Sunny Garden Apartment,9138923
Entire home/apt,340,2,118,5525120,Sunny Green Lake home with a view,1984692
Entire home/apt,118,2,133,26728349,Sunny Guest Suite in Charming 1923 Craftsman,50894767
Entire home/apt,142,31,101,107434423,"Sunny Mt. Baker 1BR w/ Gym & Rooftop, next to light rail, by Blueground",53488565
Entire home/apt,122,2,106,80333752,Sunny Oasis in the Heart of Seattle!,53688454
Private room,45,2,101,30559,Sunny Parisian room w/ best cooling memoryfoam bed,226677
Private room,30,31,118,10014839,Sunny Private Room by Carkeek Park,1935439
Private room,60,30,101,2085820,"Sunny private suite with full bath, garden-all new",53542391
Private room,56,28,114,20765151,Sunny Room in Quiet Neighborhood,6657574
Entire home/apt,219,31,103,107434423,"Sunny SLU 2BR w/ Parking, BBQ & Gym, near great dining, by Blueground",563659114422098000
Entire home/apt,177,31,103,107434423,"Sunny South Lake Union 1BR w/ Gym, W/D, Space Needle view, by Blueground",51681372
Entire home/apt,85,30,107,48005494,Sunny Studio in Interbay w/ Rooftop + Pets OK,35641961
Entire home/apt,90,1,118,419372984,Sunny Studio+Kitchenette just Steps to Green Lake!,51768062
Entire home/apt,190,31,123,19858764,Sunny Sylvan Setting N. Ballard /Blue Ridge,9714078
Entire home/apt,77,1,109,43966654,"Sunny Tiny House, Deck, Garden & Parking",21080282
Entire home/apt,269,3,136,12092874,Sunny West Seattle Home,6079581
Entire home/apt,208,30,100,108576473,"Sunny, Family Friendly Home in Ballard",16516756
Entire home/apt,75,29,101,2085820,"Sunny, serene, clean midcentury design room, house",40332328
Entire home/apt,79,1,117,207773925,"SunnySide Loft- Close to Town, Relaxing, Cozy",550191586339128000
Entire home/apt,250,30,135,28653007,Sunrise Over The Mountains In True Seattle Style,13083601
Entire home/apt,175,2,136,27411460,Sunset Flat/Comfortable lodging w/fabulous views!,50135927
Entire home/apt,203,1,100,31187125,Sunset Getaway w/ backyard and views of Mt Rainier,52280886
Entire home/apt,135,5,100,3031025,"Sunset Hill ""Birdhouse"" - 2 bed & patio views",31985844
Entire home/apt,141,4,100,54914134,Sunset Hill Views,31465446
Entire home/apt,74,1,100,237650812,"Sunset Hill, Ballard, North Seattle",31690879
Entire home/apt,140,4,112,119818549,Sunset in Seattle with a view of the Puget Sound,49907218
Entire home/apt,68,30,132,446639,Sunset suite with balcony & Puget Sound view,28214746
Entire home/apt,115,4,104,1420604,Sunshine House Apartment,17865690
Entire home/apt,275,2,100,52938312,"Sunshine House, Private Yard, Walk to Everything",46051650
Entire home/apt,140,30,100,2309350,Super Clean Ballard Two level modern townhome!,18979238
Entire home/apt,78,4,115,3921530,Super cute w/gardens & charm. Great location!,490076
Entire home/apt,90,1,110,3755315,Super spacious modern townhome close to downtown,23548888
Entire home/apt,206,31,102,107434423,"Superb Capitol Hill 1BR w/ Lounge & Gym, easy commute, by Blueground",564172495181246000
Entire home/apt,100,5,100,243782841,SUPERB LOCATION!  Ballard Locks small House (ADU),42629440
Entire home/apt,70,30,102,126687649,"Superb location, lovely studio, nr Volunteer Park",20831049
Entire home/apt,119,1,102,100208194,Superb Studio in Incredible Capitol Hill Location,30130681
Entire home/apt,125,30,132,5707983,"Superspacious 2 BR Suite, Spectacular Views",4211629
Shared room,60,30,108,217216000,Sure you can crash,28800469
Entire home/apt,139,2,132,15942582,SWANKY CITY CENTER   NEEDLE VIEW (QUIET) PRIME LOC,13240176
Entire home/apt,100,30,102,33124681,Swedish Houseboat—heart of Seattle!,6358529
Entire home/apt,210,30,103,1979300,Sweeping Lake Union View Craftsman Home huge patio,26382097
Entire home/apt,222,2,132,65048930,Sweeping Views & Prvt Deck   2BR w Kitchen+Parking,28202957
Entire home/apt,60,30,118,19660469,"Sweet & Cozy Apartment @ Green Lake, great for WFH",3821822
Entire home/apt,75,30,118,12364405,Sweet 1 BR Rescued House in Greenwood,27328475
Entire home/apt,119,30,110,6654033,Sweet 1920's cottage in N. Seattle,1219691
Entire home/apt,159,3,104,2325108,Sweet and Cozy Madrona Apartment,4053972
Entire home/apt,199,5,104,37224930,Sweet Backyard Cottage Central Seattle,13940437
Entire home/apt,132,3,100,7466082,Sweet Ballard Apartment for Two,1956274
Entire home/apt,150,30,136,51321207,Sweet In Seaview,52759367
Entire home/apt,157,2,114,152359404,Sweet Little House in a Quiet Neighborhood.,44358530
Private room,140,30,109,84563935,Sweet private room,21680718
Private room,30,30,129,44101586,Sweet Room in Mindfulness Studio w/ Hot Tub Option,8924767
Private room,53,30,102,16718874,"Sweet room, great location on Capitol Hill.",12625278
Entire home/apt,130,2,134,86916137,Sweet Seattle Vibe~Cozy Apt/Hot Tub by the Lake,15159094
Entire home/apt,163,31,103,107434423,"Sweet South Lake Union 1BR w/ Gym, W/D, Space Needle view, by Blueground",51895998
Entire home/apt,89,2,104,2476907,Sweet spot in the heart of the Central District,21540868
Entire home/apt,110,30,106,145165834,Sweet Suite Seattle,21651018
Entire home/apt,80,1,105,44975633,Sweet West Seattle Guesthouse Walk to all you need,36212774
Entire home/apt,99,1,102,7076008,"Sweet, cozy, and private MIL unit",13981404
Private room,50,30,133,4193,Sweetpea Garden Cottage,27448176
Entire home/apt,132,31,103,107434423,"Swell South Lake Union 1BR w/ Gym, W/D, Space Needle view, by Blueground",52255237
Entire home/apt,112,30,110,13424313,Tall Trees Backyard Retreat,7638282
Entire home/apt,155,4,129,89000296,Tangletown King Suite with Full Kitchen and Private Study,22494869
Entire home/apt,94,31,100,107434423,"Tasteful Ballard Studio w/ Rooftop, BBQ, walk to dining, by Blueground",51957009
Entire home/apt,160,31,102,107434423,"Tasteful Capitol Hill 1BR w/ Gym & Roof Deck, near I-5, by Blueground",542648174525468000
Entire home/apt,240,1,132,4856099,Tastefully Updated Queen Anne Home w/Garden Oasis,47989863
Entire home/apt,173,3,106,167581406,Taylor's Water View,22715967
Entire home/apt,85,3,115,601600,Teeny Tiny Guestyhouse!,119103
Private room,50,30,114,2438665,the 5-star  house-# 5-> Marilyn Monroe's room,493591
Entire home/apt,145,1,136,52599704,The Admiral Nest Romantic West Seattle View Suite,36773048
Entire home/apt,175,5,136,31481,The Adorable Sweet Orange Craftsman,9531
Entire home/apt,188,2,136,11273423,The Alki Beachaus,50352222
Entire home/apt,131,30,100,23165254,The Amazing Woodland Suite Downtown Seattle,24761186
Entire home/apt,80,1,106,4730169,The Andrea Apartment near Downtown/Capitol Hill,27608157
Entire home/apt,179,2,102,10623727,The Arboretum Home - Capitol Hill / Madison Valley,53665085
Entire home/apt,75,30,105,20521336,The Auto shop,52758831
Entire home/apt,151,1,133,35498588,The Aviary: Modern Luxury Columbia City Studio,48159093
Entire home/apt,207,2,115,5403550,The Baker Escape: Brand New 2BR / 1.5BA,49716625
Entire home/apt,172,2,115,16727906,The Baker: An Urban Luxe Garden Flat,43519844
Entire home/apt,102,2,100,18214279,The Ballard Gallery All SURFACES/ROOMS DISINFECTED,25204844
Entire home/apt,399,30,100,2080018,The Ballard Jungalow,19846180
Entire home/apt,203,1,100,8009691,The Ballard Socialite,46261128
